-7.168870000000000520e-01,-9.966699999999999449e-01,-5.000000000000000000e-01,-6.576250000000000151e-01,-1.000000000000000000e+00,-7.201650000000000551e-01,-9.771989999999999496e-03,-4.582899999999999752e-01,2.158339999999999981e-01,-3.913039999999999852e-01,-6.297709999999999697e-01,5.106380000000000363e-01,9.686320000000000485e-01,2.330000000000000071e+01
-2.687640000000000029e-01,-8.721940000000000248e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,-1.851849999999999885e-01,-2.165169999999999942e-02,5.839339999999999531e-01,-5.605489999999999640e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,9.787179999999999769e-01,1.910000000000000142e+01
-3.719649999999999901e-01,-6.779269999999999463e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,-5.761320000000000330e-02,2.241809999999999983e-02,7.528319999999999457e-01,-8.505759999999999987e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,9.315139999999999532e-01,2.139999999999999858e+01
-7.301320000000000032e-01,-9.992950000000000443e-01,5.999999999999999778e-01,-9.222869999999999679e-01,-1.000000000000000000e+00,-9.218110000000000470e-01,4.228779999999999761e-01,-2.708550000000000124e-01,1.238439999999999958e-01,-9.130430000000000490e-01,-4.580150000000000055e-01,-1.000000000000000000e+00,9.762969999999999704e-01,3.460000000000000142e+01
-1.512139999999999873e-01,-8.436360000000000525e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,2.962960000000000038e-01,-1.753210000000000046e-01,9.382080000000000419e-01,-8.550680000000000502e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,9.875429999999999486e-01,1.509999999999999964e+01
-2.792490000000000250e-01,-9.824800000000000200e-01,-5.999999999999999778e-01,-7.426690000000000236e-01,-1.000000000000000000e+00,7.818930000000000324e-02,3.232419999999999738e-01,6.828009999999999913e-01,-8.175299999999999789e-01,-6.521740000000000315e-01,-7.061070000000000402e-01,-9.148939999999999850e-01,9.352970000000000450e-01,3.069999999999999929e+01
-1.456949999999999912e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,1.769550000000000012e-01,3.056139999999999968e-01,8.331619999999999582e-01,-9.478220000000000534e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,1.000000000000000000e+00,1.040000000000000036e+01
-5.126929999999999543e-01,-9.994579999999999576e-01,-1.000000000000000000e+00,-6.532259999999999733e-01,-1.000000000000000000e+00,-4.650210000000000177e-01,-1.055760000000000032e-01,1.678679999999999894e-01,-1.842429999999999901e-01,-6.521740000000000315e-01,-8.587789999999999591e-01,6.170210000000000417e-01,9.894600000000000062e-01,1.850000000000000000e+01
-2.157840000000000036e-01,-9.946300000000000141e-01,-1.000000000000000000e+00,-3.079180000000000250e-01,-1.000000000000000000e+00,-3.456790000000000140e-01,-1.488790000000000113e-01,4.170960000000000223e-01,-4.721969999999999779e-01,-7.391299999999999537e-01,-5.534350000000000103e-01,2.340430000000000010e-01,1.000000000000000000e+00,1.980000000000000071e+01
-6.655630000000000157e-01,-8.980420000000000069e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,5.843620000000000481e-01,8.718149999999999511e-02,7.528319999999999457e-01,-7.474560000000000093e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,8.873370000000000424e-01,2.500000000000000000e+01
