7.904109999999999747e-01,-3.994480000000000253e-01,3.386500000000000066e-01,7.774849999999999817e-01,2.687829999999999941e-01,-6.484900000000000386e-02,6.108679999999999666e-01
1.857170000000000001e-02,6.281609999999999694e-01,-3.004000000000000004e-01,-4.115210000000000257e-01,4.301960000000000228e-01,8.467820000000000347e-01,1.121099999999999985e+00
3.825359999999999872e-01,-8.537909999999999666e-01,3.494039999999999924e-01,5.768619999999999859e-01,-7.929159999999999542e-01,-1.429210000000000029e-02,9.299910000000000121e-01
7.208419999999999828e-01,-2.391850000000000087e-01,2.833339999999999748e-01,8.530240000000000045e-01,2.899709999999999788e-01,-1.788230000000000097e-01,7.209370000000000500e-01
2.199389999999999956e-01,-6.270959999999999868e-01,-2.319360000000000033e-01,3.472419999999999951e-01,2.759190000000000254e-01,-3.663270000000000137e-01,7.015559999999999574e-01
-7.168579999999999952e-01,8.242249999999999854e-01,2.179669999999999941e-01,-2.801889999999999936e-02,7.814969999999999972e-01,3.977809999999999957e-01,9.999350000000000183e-01
1.530880000000000019e-01,-8.199899999999999967e-01,2.331950000000000134e-01,5.052470000000000017e-01,4.051779999999999826e-01,-4.216509999999999980e-01,1.003479999999999928e+00
1.584139999999999993e-01,-8.339569999999999483e-01,2.156919999999999948e-01,4.907989999999999853e-01,4.088019999999999987e-01,-4.125730000000000230e-01,7.423769999999999536e-01
4.861019999999999786e-01,1.530880000000000019e-01,8.055309999999999970e-01,-1.614639999999999964e-01,1.768289999999999862e-01,7.581679999999999531e-01,1.139459999999999917e+00
2.804710000000000258e-01,2.199389999999999956e-01,8.534270000000000467e-01,-1.405730000000000035e-01,2.323719999999999952e-01,8.584349999999999481e-01,1.143459999999999921e+00
8.171929999999999472e-01,2.156919999999999948e-01,4.907989999999999853e-01,4.088019999999999987e-01,-4.125730000000000230e-01,1.584139999999999993e-01,1.157159999999999966e+00
6.401949999999999585e-01,3.599789999999999934e-01,8.372690000000000410e-01,-1.153400000000000085e-02,-6.516640000000000210e-01,5.143959999999999644e-01,1.122300000000000075e+00
6.765370000000000550e-01,-3.360259999999999914e-01,6.375169999999999448e-02,6.400599999999999623e-01,5.955620000000000358e-01,-5.525759999999999561e-01,7.382649999999999491e-01
5.994950000000000001e-01,3.912769999999999859e-01,8.169600000000000195e-01,1.711179999999999923e-01,-7.236359999999999459e-01,2.273840000000000028e-01,1.039190000000000058e+00
-5.170200000000000351e-01,-1.581919999999999993e-01,-1.287389999999999923e-01,6.259639999999999649e-01,6.501430000000000264e-01,-2.840829999999999744e-01,7.099239999999999995e-01
5.052470000000000017e-01,1.715500000000000080e-01,8.665110000000000312e-01,3.102380000000000138e-01,-8.199899999999999967e-01,2.331950000000000134e-01,1.023779999999999912e+00
4.462749999999999773e-01,3.693779999999999841e-01,1.612369999999999914e-01,-4.416570000000000218e-01,2.475960000000000105e-01,6.734790000000000498e-01,1.124959999999999960e+00
1.692440000000000055e-01,2.529589999999999894e-01,-4.553909999999999902e-01,1.571909999999999974e-01,7.086170000000000524e-01,-2.161829999999999863e-01,7.154859999999999554e-01
5.818680000000000518e-01,3.342829999999999968e-01,2.858930000000000082e-01,-3.948450000000000015e-01,9.470449999999999702e-02,6.295530000000000292e-01,1.076270000000000060e+00
-3.909900000000000042e-01,5.138260000000000050e-01,6.177639999999999798e-01,-9.787479999999999514e-01,2.893510000000000248e-01,6.353159999999999918e-01,9.760130000000000194e-01
-4.331279999999999852e-02,-7.151659999999999684e-01,-1.166819999999999941e-01,3.519689999999999763e-01,3.626179999999999959e-01,-3.615670000000000273e-01,8.399180000000000534e-01
6.651540000000000230e-01,-2.645799999999999819e-01,1.192349999999999938e-01,6.833510000000000417e-01,5.526809999999999778e-01,-5.187060000000000004e-01,6.422909999999999453e-01
5.145309999999999606e-01,2.124850000000000072e-01,8.767540000000000333e-01,2.873419999999999863e-01,-8.160509999999999708e-01,2.494979999999999976e-01,9.392700000000000493e-01
-3.509129999999999749e-01,6.977170000000000316e-01,5.874049999999999550e-01,-6.975390000000000201e-01,6.149289999999999479e-01,6.482400000000000384e-01,1.152770000000000072e+00
-2.196059999999999957e-01,6.101360000000000117e-01,-5.260380000000000056e-01,-2.101240000000000052e-01,3.541130000000000111e-01,7.231199999999999850e-01,1.046010000000000106e+00
-3.543180000000000218e-01,5.586520000000000374e-01,-5.216570000000000373e-01,6.655119999999999925e-01,5.626870000000000482e-01,-4.997159999999999935e-01,7.046459999999999946e-01
-6.463090000000000224e-01,8.215999999999999692e-02,-4.910829999999999917e-01,6.003119999999999568e-01,7.554419999999999469e-01,-1.087189999999999962e-01,7.464629999999999876e-01
-6.185039999999999982e-02,-9.180900000000000519e-03,9.166910000000000336e-02,7.647770000000000401e-01,3.921439999999999926e-01,-6.415049999999999919e-01,7.266909999999999759e-01
6.056500000000000217e-01,3.031800000000000050e-01,7.259240000000000137e-01,3.043020000000000169e-01,-6.165279999999999649e-01,7.210850000000000419e-03,1.017470000000000097e+00
7.095890000000000253e-01,-4.817040000000000211e-01,1.224940000000000057e-01,6.074929999999999497e-01,5.671939999999999760e-01,-4.134260000000000157e-01,7.040419999999999456e-01
1.985989999999999978e-01,-8.034499999999999975e-01,4.123520000000000310e-03,3.879710000000000103e-01,3.977379999999999804e-01,-3.661340000000000150e-01,7.615530000000000355e-01
5.768619999999999859e-01,1.910280000000000034e-01,9.015959999999999530e-01,3.082179999999999920e-01,-8.537909999999999666e-01,3.494039999999999924e-01,1.067979999999999929e+00
6.930509999999999726e-01,-1.374309999999999976e-01,7.001619999999999511e-01,5.933810000000000473e-01,-8.629829999999999446e-01,5.427290000000000170e-01,9.678630000000000289e-01
6.119470000000000187e-01,-4.134260000000000157e-01,7.095890000000000253e-01,4.692520000000000024e-01,-7.002009999999999623e-01,-8.074119999999999908e-02,9.718269999999999964e-01
-7.924670000000000325e-01,4.527780000000000138e-01,-3.270350000000000201e-01,-2.043109999999999926e-01,5.801760000000000250e-01,6.922779999999999490e-01,7.859589999999999632e-01
8.588440000000000518e-01,-5.388749999999999929e-01,3.363079999999999958e-01,1.192129999999999995e-01,-3.393010000000000193e-01,2.602630000000000221e-01,9.694099999999999939e-01
1.923330000000000040e-01,-8.256130000000000413e-01,7.525840000000000307e-02,4.196400000000000130e-01,4.572410000000000085e-01,-3.610119999999999996e-01,5.536090000000000177e-01
8.307639999999999469e-01,2.344729999999999870e-01,6.137010000000000520e-01,-4.896170000000000244e-01,-2.685460000000000069e-01,4.148299999999999765e-01,1.141610000000000014e+00
6.074260000000000215e-01,2.668670000000000209e-01,6.894430000000000280e-01,3.546190000000000175e-01,-5.609039999999999582e-01,-7.927280000000000437e-02,1.060589999999999922e+00
-1.194360000000000005e-01,6.158740000000000325e-01,-4.741540000000000199e-01,-2.897170000000000023e-01,4.242009999999999947e-01,8.321300000000000363e-01,1.065900000000000070e+00
-6.488009999999999611e-01,8.467820000000000347e-01,1.857170000000000001e-02,1.758160000000000001e-01,8.889240000000000475e-01,4.205749999999999766e-01,9.664049999999999585e-01
-8.966570000000000373e-01,7.774849999999999817e-01,2.687829999999999941e-01,-6.484900000000000386e-02,7.904109999999999747e-01,5.017639999999999878e-01,9.343240000000000434e-01
