-3.421629999999999949e-01,-9.981039999999999912e-01,-5.999999999999999778e-01,-5.234600000000000364e-01,1.000000000000000000e+00,-6.748969999999999692e-01,-9.599539999999999462e-02,2.070029999999999926e-01,-4.929660000000000153e-01,-8.260870000000000157e-01,-8.625950000000000006e-01,2.765960000000000085e-01,9.719600000000000461e-01,2.069999999999999929e+01
-5.728480000000000238e-01,-9.956909999999999927e-01,-1.000000000000000000e+00,-2.573309999999999764e-01,-1.000000000000000000e+00,-5.720159999999999689e-01,4.406969999999999638e-03,-1.864059999999999884e-01,-4.878919999999999924e-01,-7.391299999999999537e-01,-6.564889999999999892e-01,2.765960000000000085e-01,9.835089999999999666e-01,2.500000000000000000e+01
4.674389999999999934e-01,-9.477430000000000021e-01,-1.000000000000000000e+00,4.017600000000000060e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-3.772750000000000270e-01,8.722969999999999891e-01,-9.272519999999999651e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,7.987290000000000223e-01,1.780000000000000071e+01
-7.317879999999999940e-01,-9.964979999999999949e-01,-5.999999999999999778e-01,-5.234600000000000364e-01,-1.000000000000000000e+00,-6.748969999999999692e-01,2.663350000000000092e-02,-7.239959999999999729e-01,-3.999400000000000177e-01,-8.260870000000000157e-01,-8.625950000000000006e-01,2.765960000000000085e-01,1.000000000000000000e+00,2.519999999999999929e+01
-4.265999999999999792e-01,-9.748170000000000446e-01,-1.000000000000000000e+00,4.017600000000000060e-01,1.000000000000000000e+00,1.000000000000000000e+00,-4.439549999999999885e-01,7.528319999999999457e-01,-9.125940000000000163e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,7.295880000000000143e-01,1.530000000000000071e+01
-8.206400000000000361e-01,-1.000000000000000000e+00,-6.400000000000000133e-01,-8.643699999999999717e-01,-1.000000000000000000e+00,-3.703699999999999770e-01,1.550110000000000099e-01,2.832129999999999925e-01,-4.615940000000000043e-01,-1.000000000000000000e+00,-5.839689999999999603e-01,-4.255320000000000213e-01,1.000000000000000000e+00,2.400000000000000000e+01
-3.079470000000000263e-01,-9.985309999999999464e-01,-1.000000000000000000e+00,8.467740000000000267e-01,-1.000000000000000000e+00,-1.934160000000000046e-01,-6.380529999999999535e-02,6.725029999999999619e-01,-8.057999999999999607e-01,-9.130430000000000490e-01,-9.961830000000000407e-01,3.829790000000000139e-01,9.030209999999999626e-01,2.030000000000000071e+01
2.505519999999999969e-01,-6.436100000000000154e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,2.098770000000000080e-01,-1.051929999999999948e-01,9.052519999999999456e-01,-8.581419999999999604e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,-9.628830000000000444e-01,8.300000000000000711e+00
-2.864240000000000119e-01,-9.970879999999999743e-01,-1.000000000000000000e+00,-2.573309999999999764e-01,1.000000000000000000e+00,-5.720159999999999689e-01,-4.081239999999999868e-02,1.575699999999999878e-01,-4.344589999999999841e-01,-7.391299999999999537e-01,-6.564889999999999892e-01,2.765960000000000085e-01,9.214280000000000248e-01,2.439999999999999858e+01
-8.338849999999999874e-01,-9.988920000000000021e-01,4.000000000000000222e-01,-8.695009999999999684e-01,-1.000000000000000000e+00,-9.382719999999999949e-01,3.335890000000000244e-01,-8.537590000000000456e-01,2.181980000000000031e-01,-6.521740000000000315e-01,-3.473280000000000256e-01,-5.319150000000000267e-01,8.723079999999999723e-01,2.900000000000000000e+01
-4.326709999999999723e-01,-9.962459999999999649e-01,-1.000000000000000000e+00,-3.233139999999999903e-01,-1.000000000000000000e+00,-1.769550000000000012e-01,-1.776200000000000001e-01,5.252319999999999905e-02,-7.722809999999999953e-01,-5.652169999999999694e-01,-2.213739999999999875e-01,4.042549999999999755e-01,1.000000000000000000e+00,2.180000000000000071e+01
-7.444809999999999484e-01,-9.908719999999999750e-01,-1.000000000000000000e+00,-5.791789999999999994e-01,-1.000000000000000000e+00,-5.102879999999999638e-01,3.803409999999999846e-01,5.859940000000000149e-01,-6.206019999999999870e-01,-3.913039999999999852e-01,-5.419850000000000501e-01,2.127659999999999968e-02,8.748299999999999965e-01,3.160000000000000142e+01
-8.537529999999999841e-01,-9.998190000000000133e-01,2.000000000000000111e-01,-8.189149999999999485e-01,-1.000000000000000000e+00,-9.341559999999999864e-01,1.661239999999999939e-01,-6.725029999999999619e-01,-7.428460000000000618e-02,-1.000000000000000000e+00,-7.022899999999999698e-01,-3.617020000000000235e-01,8.981289999999999552e-01,2.910000000000000142e+01
-6.970199999999999729e-01,-9.991389999999999993e-01,-5.000000000000000000e-01,-6.774189999999999934e-01,-1.000000000000000000e+00,-8.312760000000000149e-01,1.718719999999999970e-01,3.903190000000000270e-01,-2.232169999999999987e-01,-7.391299999999999537e-01,-6.412210000000000409e-01,3.617020000000000235e-01,9.935950000000000060e-01,2.389999999999999858e+01
-7.494480000000000031e-01,-9.972349999999999826e-01,-1.000000000000000000e+00,-1.319649999999999990e-02,-1.000000000000000000e+00,-7.860080000000000400e-01,1.944819999999999882e-01,-4.191559999999999730e-01,-1.214250000000000052e-01,-7.391299999999999537e-01,-6.106869999999999798e-01,-2.765960000000000085e-01,1.000000000000000000e+00,2.860000000000000142e+01
-9.492269999999999874e-02,-8.933109999999999662e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,3.497939999999999938e-01,1.358499999999999985e-01,7.219360000000000221e-01,-7.624419999999999531e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,-7.448179999999999801e-01,1.409999999999999964e+01
-1.628040000000000043e-01,-9.928890000000000216e-01,-1.000000000000000000e+00,5.711140000000000105e-01,-1.000000000000000000e+00,-1.646090000000000053e-02,-8.756469999999999532e-02,8.661170000000000258e-01,-8.477209999999999468e-01,-7.391299999999999537e-01,-4.580150000000000193e-02,8.297870000000000523e-01,9.059460000000000290e-01,1.739999999999999858e+01
-6.594919999999999671e-01,-9.940870000000000539e-01,-1.000000000000000000e+00,-3.079180000000000250e-01,-1.000000000000000000e+00,-3.456790000000000140e-01,3.659699999999999759e-02,6.457260000000000222e-01,-6.120360000000000245e-01,-7.391299999999999537e-01,-5.534350000000000103e-01,2.340430000000000010e-01,9.822990000000000332e-01,2.160000000000000142e+01
-8.173289999999999722e-01,-9.988430000000000364e-01,-1.000000000000000000e+00,-8.533720000000000194e-01,-1.000000000000000000e+00,-5.761319999999999775e-01,3.102130000000000165e-01,1.431510000000000005e-01,-6.909309999999999619e-01,-8.260870000000000157e-01,-9.770990000000000508e-01,1.063830000000000053e-01,1.000000000000000000e+00,3.720000000000000284e+01
-8.300220000000000375e-01,-9.998470000000000413e-01,8.000000000000000444e-01,-9.442819999999999547e-01,-1.000000000000000000e+00,-9.259260000000000268e-01,4.132979999999999987e-01,-6.086510000000000531e-01,3.762059999999999849e-01,-6.521740000000000315e-01,-8.511450000000000404e-01,1.276599999999999957e-01,9.951079999999999925e-01,3.539999999999999858e+01
-2.621410000000000129e-01,-9.961449999999999472e-01,-1.000000000000000000e+00,-3.233139999999999903e-01,-1.000000000000000000e+00,-1.769550000000000012e-01,-2.305039999999999867e-01,4.541709999999999914e-01,-7.689709999999999601e-01,-5.652169999999999694e-01,-2.213739999999999875e-01,4.042549999999999755e-01,9.943009999999999904e-01,1.750000000000000000e+01
-3.587199999999999833e-01,-9.976399999999999713e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.818930000000000324e-02,-7.185279999999999445e-02,6.601439999999999531e-01,-8.217130000000000267e-01,-7.391299999999999537e-01,1.000000000000000000e+00,5.957449999999999690e-01,1.000000000000000000e+00,2.010000000000000142e+01
-4.608169999999999766e-01,-9.944420000000000481e-01,-1.000000000000000000e+00,-3.079180000000000250e-01,-1.000000000000000000e+00,-3.456790000000000140e-01,-1.783869999999999900e-01,5.406800000000000495e-01,-4.879649999999999821e-01,-7.391299999999999537e-01,-5.534350000000000103e-01,2.340430000000000010e-01,9.975789999999999935e-01,1.619999999999999929e+01
-6.887419999999999654e-01,-9.980620000000000047e-01,-4.000000000000000222e-01,-6.722869999999999679e-01,-1.000000000000000000e+00,-8.230450000000000266e-01,1.668900000000000106e-01,-1.905249999999999999e-01,-7.968609999999999582e-02,-5.652169999999999694e-01,-5.687020000000000408e-01,-1.489360000000000128e-01,9.338340000000000529e-01,2.330000000000000071e+01
-2.665560000000000151e-01,-9.206769999999999676e-01,-1.000000000000000000e+00,4.017600000000000060e-01,1.000000000000000000e+00,1.000000000000000000e+00,-7.089479999999999567e-03,6.416070000000000384e-01,-8.879869999999999708e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,-5.577689999999999593e-01,1.559999999999999964e+01
5.209709999999999619e-01,-9.376550000000000162e-01,-1.000000000000000000e+00,4.017600000000000060e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-4.857250000000000179e-01,9.546860000000000346e-01,-9.606620000000000159e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,1.000000000000000000e+00,1.180000000000000071e+01
-4.310149999999999815e-01,-9.971839999999999593e-01,-1.000000000000000000e+00,-2.998529999999999807e-01,-1.000000000000000000e+00,-3.333329999999999904e-01,2.107679999999999797e-03,4.335740000000000149e-01,-7.089180000000000481e-01,-5.652169999999999694e-01,-6.488549999999999873e-02,1.063830000000000053e-01,9.818449999999999678e-01,2.119999999999999929e+01
-2.008830000000000060e-01,-9.973710000000000075e-01,-1.000000000000000000e+00,-2.998529999999999807e-01,-1.000000000000000000e+00,-3.333329999999999904e-01,-9.867789999999999895e-02,8.537590000000000456e-01,-7.774280000000000079e-01,-5.652169999999999694e-01,-6.488549999999999873e-02,1.063830000000000053e-01,9.901659999999999906e-01,1.880000000000000071e+01
-2.157840000000000036e-01,-9.946300000000000141e-01,-1.000000000000000000e+00,-3.079180000000000250e-01,-1.000000000000000000e+00,-3.456790000000000140e-01,-1.488790000000000113e-01,4.170960000000000223e-01,-4.721969999999999779e-01,-7.391299999999999537e-01,-5.534350000000000103e-01,2.340430000000000010e-01,1.000000000000000000e+00,1.980000000000000071e+01
-4.188740000000000241e-01,-9.733249999999999957e-01,-1.000000000000000000e+00,5.711140000000000105e-01,-1.000000000000000000e+00,-1.646090000000000053e-02,5.958999999999999714e-02,9.526259999999999728e-01,-7.924139999999999517e-01,-7.391299999999999537e-01,-4.580150000000000193e-02,8.297870000000000523e-01,1.000000000000000000e+00,1.960000000000000142e+01
-9.122519999999999518e-01,-9.659950000000000481e-01,-1.000000000000000000e+00,4.017600000000000060e-01,1.000000000000000000e+00,-9.465020000000000377e-02,8.447980000000000489e-01,8.743560000000000221e-01,-8.122380000000000155e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,9.573859999999999593e-01,5.000000000000000000e+01
-3.029800000000000271e-01,-9.199199999999999600e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,-1.975310000000000121e-01,1.021269999999999956e-01,4.850670000000000259e-01,-6.786550000000000082e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,9.821980000000000155e-01,2.319999999999999929e+01
-9.116999999999999549e-01,-9.993549999999999933e-01,5.999999999999999778e-01,-6.708210000000000006e-01,-1.000000000000000000e+00,-8.930040000000000200e-01,2.646100000000000119e-01,-4.850670000000000259e-01,-2.748680000000000012e-01,-7.391299999999999537e-01,-7.786260000000000403e-01,4.042549999999999755e-01,1.000000000000000000e+00,2.850000000000000000e+01
-6.181020000000000403e-01,-9.995810000000000528e-01,-1.000000000000000000e+00,-8.951609999999999845e-01,-1.000000000000000000e+00,-4.526749999999999940e-01,1.415980000000000016e-01,1.699279999999999957e-01,-6.568209999999999327e-02,-1.000000000000000000e+00,-1.030530000000000057e-01,-2.978720000000000256e-01,9.650009999999999977e-01,1.650000000000000000e+01
3.863130000000000210e-03,-8.276790000000000536e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,2.674900000000000055e-01,-1.622919999999999918e-01,9.773429999999999618e-01,-9.083740000000000148e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,9.808360000000000412e-01,8.500000000000000000e+00
-7.577260000000000106e-01,-9.924749999999999961e-01,-1.000000000000000000e+00,-4.926690000000000236e-01,-1.000000000000000000e+00,-5.555560000000000498e-01,9.369610000000000438e-02,-2.337799999999999878e-01,-3.468160000000000132e-01,-6.521740000000000315e-01,-6.183210000000000095e-01,4.893620000000000192e-01,1.000000000000000000e+00,2.500000000000000000e+01
-5.695360000000000422e-01,-7.926039999999999752e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,1.234569999999999938e-02,1.743629999999999833e-02,1.000000000000000000e+00,-9.928160000000000318e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,8.449240000000000084e-01,5.000000000000000000e+01
-1.766000000000000070e-01,-9.516980000000000439e-01,-1.000000000000000000e+00,4.017600000000000060e-01,-1.000000000000000000e+00,1.000000000000000000e+00,-2.078939999999999955e-01,1.000000000000000000e+00,-9.296170000000000266e-01,-6.521740000000000315e-01,-1.755730000000000068e-01,-5.531909999999999883e-01,-1.479650000000000132e-01,1.559999999999999964e+01
-4.260490000000000110e-01,-7.314869999999999983e-01,-1.000000000000000000e+00,2.932549999999999879e-01,-1.000000000000000000e+00,1.275719999999999910e-01,-2.155590000000000006e-01,1.000000000000000000e+00,-9.717010000000000369e-01,1.000000000000000000e+00,8.282439999999999802e-01,6.170210000000000417e-01,6.731549999999999478e-01,2.789999999999999858e+01
-5.187640000000000029e-01,-9.830210000000000337e-01,-5.999999999999999778e-01,-7.426690000000000236e-01,-1.000000000000000000e+00,7.818930000000000324e-02,-2.339529999999999943e-01,2.337799999999999878e-01,-8.441560000000000175e-01,-6.521740000000000315e-01,-7.061070000000000402e-01,-9.148939999999999850e-01,9.773060000000000080e-01,2.280000000000000071e+01
-7.924940000000000317e-01,-9.998500000000000165e-01,-2.999999999999999889e-01,-9.222869999999999679e-01,-1.000000000000000000e+00,-7.654320000000000013e-01,4.102319999999999856e-01,-4.428420000000000273e-02,7.453919999999999990e-02,-1.000000000000000000e+00,-6.297709999999999697e-01,-3.829790000000000139e-01,9.891069999999999585e-01,3.270000000000000284e+01
-8.013249999999999540e-01,-9.985899999999999777e-01,-1.000000000000000000e+00,-8.739000000000000101e-01,-1.000000000000000000e+00,-6.995879999999999876e-01,3.742099999999999871e-01,5.664260000000000128e-02,-1.029110000000000025e-01,-8.260870000000000157e-01,-8.664119999999999600e-01,2.978720000000000256e-01,1.000000000000000000e+00,3.620000000000000284e+01
-5.938189999999999857e-01,-9.991210000000000369e-01,-1.000000000000000000e+00,-7.961880000000000068e-01,-1.000000000000000000e+00,-6.913580000000000281e-01,-1.015519999999999964e-02,-3.964980000000000171e-01,-1.372109999999999996e-01,-7.391299999999999537e-01,-7.251910000000000300e-02,-8.510639999999999872e-02,8.571280000000000010e-01,1.980000000000000071e+01
