-2.519319999999999893e-02,-9.956639999999999935e-01,-9.895650000000000279e-01,-5.639530000000000376e-01,-9.111449999999999827e-01,-9.552209999999999868e-01,-9.403580000000000272e-01,-9.798519999999999452e-01,-9.130399999999999627e-01,-9.625789999999999624e-01,-9.992910000000000403e-01,-9.721020000000000216e-01,8.800000000000000000e+01
6.612719999999999709e-01,-9.978320000000000523e-01,-1.000000000000000000e+00,-9.584949999999999859e-01,-9.909639999999999560e-01,-9.937599999999999767e-01,-7.823059999999999459e-01,-9.264609999999999790e-01,-9.486569999999999725e-01,-9.764730000000000354e-01,-9.998580000000000245e-01,3.289340000000000042e-01,9.100000000000000000e+01
-4.442569999999999852e-02,-9.956639999999999935e-01,-9.965220000000000189e-01,-7.533910000000000329e-01,-9.525599999999999623e-01,-9.335660000000000069e-01,-9.403580000000000272e-01,-9.328410000000000313e-01,-6.403290000000000370e-01,-4.559320000000000039e-01,-9.997169999999999668e-01,-9.851320000000000077e-01,7.800000000000000000e+01
-1.216959999999999986e-01,-9.989160000000000261e-01,-1.000000000000000000e+00,-5.279390000000000471e-01,-9.156630000000000047e-01,-9.478799999999999448e-01,-9.403580000000000272e-01,-9.328410000000000313e-01,-9.143989999999999618e-01,-8.692389999999999839e-01,-9.996460000000000345e-01,-9.370199999999999640e-01,7.700000000000000000e+01
1.689720000000000111e-01,-9.815720000000000001e-01,-9.791299999999999448e-01,-5.410210000000000019e-02,-8.990960000000000063e-01,-9.398050000000000015e-01,-7.425450000000000106e-01,-7.719949999999999868e-01,-9.781009999999999982e-01,-9.547499999999999876e-01,-9.974490000000000300e-01,-9.834610000000000296e-01,7.600000000000000000e+01
3.732360000000000122e-01,-9.707320000000000393e-01,-9.826089999999999547e-01,-5.578170000000000073e-01,-9.344879999999999853e-01,-9.632960000000000411e-01,-7.415509999999999602e-01,-9.059770000000000323e-01,-7.425779999999999603e-01,-9.074389999999999956e-01,-9.982990000000000475e-01,-9.176410000000000400e-01,8.400000000000000000e+01
5.548159999999999759e-01,-9.989160000000000261e-01,-1.000000000000000000e+00,-9.702840000000000353e-01,-9.875749999999999806e-01,-9.897230000000000194e-01,-9.801189999999999625e-01,-9.932839999999999447e-01,-9.986760000000000081e-01,-9.965619999999999479e-01,-9.992910000000000403e-01,-9.291679999999999939e-01,9.200000000000000000e+01
-7.602810000000000124e-02,-9.512199999999999545e-01,-9.234780000000000211e-01,-3.520670000000000188e-01,-7.688249999999999806e-01,-8.062030000000000030e-01,-7.415509999999999602e-01,-8.388179999999999525e-01,-2.736080000000000179e-01,-2.111030000000000129e-01,-9.992910000000000403e-01,-9.794519999999999893e-01,7.800000000000000000e+01
6.376359999999999806e-01,-9.989160000000000261e-01,-1.000000000000000000e+00,-9.651159999999999739e-01,-9.789160000000000084e-01,-9.926589999999999581e-01,-9.204769999999999897e-01,-9.731360000000000010e-01,-7.434790000000000010e-01,-7.994740000000000180e-01,-9.990080000000000071e-01,-6.214499999999999885e-02,9.600000000000000000e+01
-9.347909999999999553e-02,-9.956639999999999935e-01,-9.965220000000000189e-01,-6.371120000000000116e-01,-9.081329999999999680e-01,-9.754080000000000528e-01,-9.204769999999999897e-01,-9.865680000000000005e-01,-7.239740000000000064e-01,-9.820029999999999593e-01,-9.992910000000000403e-01,-5.831939999999999902e-01,9.000000000000000000e+01
