-3.452910000000000146e-01,0.000000000000000000e+00,4.729729999999999768e-01,4.117649999999999921e-01,-7.168139999999999512e-01,-2.013459999999999972e-01,-3.786149999999999793e-01,-2.942730000000000068e-01,1.000000000000000000e+01
-3.552569999999999895e-01,0.000000000000000000e+00,4.729729999999999768e-01,4.117649999999999921e-01,-6.902650000000000174e-01,-2.813880000000000270e-01,-4.156020000000000270e-01,-4.377880000000000105e-01,1.000000000000000000e+01
-4.210260000000000113e-01,0.000000000000000000e+00,4.594590000000000063e-01,4.957980000000000165e-01,-6.902650000000000174e-01,-2.603149999999999908e-02,-2.501680000000000015e-01,-1.323239999999999972e-01,1.200000000000000000e+01
-5.445940000000000225e-01,-1.000000000000000000e+00,2.702700000000000102e-01,2.268910000000000093e-01,-7.699120000000000408e-01,-3.787849999999999828e-01,-4.983190000000000119e-01,-5.549699999999999633e-01,1.300000000000000000e+01
-6.940709999999999935e-01,-1.000000000000000000e+00,-1.351349999999999947e-02,4.201679999999999998e-02,-7.787610000000000365e-01,-6.359129999999999505e-01,-7.115000000000000213e-01,-7.011190000000000477e-01,1.000000000000000000e+01
-3.363229999999999831e-01,0.000000000000000000e+00,4.459460000000000091e-01,4.957980000000000165e-01,-6.814160000000000217e-01,1.717729999999999951e-02,-3.039680000000000160e-01,-1.777489999999999973e-02,9.000000000000000000e+00
-8.216240000000000210e-01,1.000000000000000000e+00,-1.081079999999999958e-01,-1.596640000000000004e-01,-8.230089999999999906e-01,-8.094559999999999533e-01,-8.715530000000000221e-01,-8.406850000000000156e-01,7.000000000000000000e+00
-1.639259999999999884e-01,-1.000000000000000000e+00,5.810809999999999587e-01,5.798320000000000141e-01,-6.460179999999999811e-01,5.330259999999999859e-02,-1.856089999999999962e-01,-1.974979999999999878e-03,1.000000000000000000e+01
-4.399600000000000177e-01,-1.000000000000000000e+00,4.729729999999999768e-01,4.453779999999999961e-01,-7.079649999999999554e-01,-1.992210000000000092e-01,-2.972429999999999795e-01,-3.416719999999999757e-01,9.000000000000000000e+00
-5.630290000000000294e-02,0.000000000000000000e+00,5.945949999999999847e-01,6.134450000000000180e-01,-6.637170000000000014e-01,5.826100000000000029e-02,-2.246130000000000071e-01,-2.600390000000000201e-01,1.700000000000000000e+01
-4.748379999999999823e-01,-1.000000000000000000e+00,1.081079999999999958e-01,1.932770000000000044e-01,-7.345129999999999715e-01,-5.084119999999999751e-01,-6.778750000000000053e-01,-5.734040000000000248e-01,1.300000000000000000e+01
-1.858499999999999874e-01,0.000000000000000000e+00,4.054050000000000153e-01,2.605040000000000133e-01,-6.283189999999999609e-01,7.844869999999999621e-02,-1.230669999999999958e-01,4.147470000000000323e-02,1.100000000000000000e+01
-8.036870000000000402e-01,1.000000000000000000e+00,-6.756760000000000543e-02,-9.243700000000000527e-02,-7.964599999999999458e-01,-7.789979999999999682e-01,-8.271690000000000431e-01,-8.341009999999999813e-01,8.000000000000000000e+00
-6.940709999999999935e-01,1.000000000000000000e+00,4.054050000000000015e-02,-8.403360000000000343e-03,-7.876109999999999500e-01,-6.553919999999999746e-01,-7.417620000000000324e-01,-7.248189999999999911e-01,1.100000000000000000e+01
-5.545590000000000241e-01,-1.000000000000000000e+00,2.432429999999999870e-01,2.268910000000000093e-01,-7.168139999999999512e-01,-4.914109999999999867e-01,-6.314729999999999510e-01,-5.694540000000000157e-01,1.500000000000000000e+01
-7.399099999999999566e-01,0.000000000000000000e+00,-1.351349999999999947e-02,-2.521009999999999918e-02,-8.141589999999999661e-01,-6.978929999999999856e-01,-7.794219999999999482e-01,-7.827520000000000033e-01,1.100000000000000000e+01
-7.040359999999999951e-01,1.000000000000000000e+00,2.702699999999999894e-02,-8.403360000000000343e-03,-7.699120000000000408e-01,-6.667260000000000408e-01,-7.121720000000000272e-01,-8.051350000000000451e-01,9.000000000000000000e+00
-4.897859999999999991e-01,0.000000000000000000e+00,3.513510000000000244e-01,3.277309999999999945e-01,-7.168139999999999512e-01,-2.449089999999999878e-01,-2.535310000000000064e-01,-4.377880000000000105e-01,1.000000000000000000e+01
-8.485300000000000065e-01,1.000000000000000000e+00,-1.891889999999999961e-01,-2.605040000000000133e-01,-8.318579999999999863e-01,-8.268109999999999626e-01,-8.533960000000000434e-01,-8.920339999999999936e-01,6.000000000000000000e+00
-4.947679999999999856e-01,-1.000000000000000000e+00,3.243240000000000012e-01,2.941179999999999906e-01,-6.725659999999999972e-01,-3.575349999999999917e-01,-5.386680000000000357e-01,-3.890719999999999734e-01,1.500000000000000000e+01
-3.452910000000000146e-01,-1.000000000000000000e+00,4.459460000000000091e-01,4.453779999999999961e-01,-6.991150000000000420e-01,-9.403219999999999634e-02,-1.983860000000000068e-01,-2.021070000000000089e-01,9.000000000000000000e+00
-9.332340000000000080e-01,1.000000000000000000e+00,-4.189189999999999858e-01,-4.957980000000000165e-01,-8.761060000000000514e-01,-9.323529999999999873e-01,-9.529250000000000220e-01,-9.512840000000000185e-01,8.000000000000000000e+00
-6.143499999999999517e-01,1.000000000000000000e+00,2.162159999999999915e-01,1.092439999999999939e-01,-7.699120000000000408e-01,-5.714540000000000175e-01,-6.845999999999999863e-01,-6.721530000000000005e-01,8.000000000000000000e+00
-5.744890000000000274e-01,-1.000000000000000000e+00,1.486490000000000034e-01,9.243700000000000527e-02,-7.256639999999999757e-01,-5.339120000000000532e-01,-6.442499999999999893e-01,-6.418700000000000516e-01,1.900000000000000000e+01
-5.834580000000000322e-01,1.000000000000000000e+00,2.972969999999999779e-01,2.436969999999999970e-01,-7.699120000000000408e-01,-5.424120000000000053e-01,-6.200400000000000356e-01,-6.510860000000000536e-01,8.000000000000000000e+00
-2.655710000000000015e-01,0.000000000000000000e+00,5.810809999999999587e-01,4.957980000000000165e-01,-7.079649999999999554e-01,-1.581369999999999998e-01,-3.846669999999999812e-01,-2.165900000000000047e-01,1.200000000000000000e+01
-8.096659999999999968e-01,-1.000000000000000000e+00,-8.108110000000000317e-02,-1.260499999999999954e-01,-7.876109999999999500e-01,-7.170180000000000442e-01,-7.336920000000000108e-01,-7.722189999999999888e-01,8.000000000000000000e+00
-7.239659999999999984e-01,-1.000000000000000000e+00,1.081079999999999958e-01,8.403360000000000343e-03,-7.876109999999999500e-01,-6.139539999999999997e-01,-7.121720000000000272e-01,-5.760370000000000212e-01,1.000000000000000000e+01
-8.834079999999999711e-01,-1.000000000000000000e+00,-2.972969999999999779e-01,-3.445380000000000109e-01,-8.407080000000000108e-01,-8.732069999999999554e-01,-8.997979999999999867e-01,-8.920339999999999936e-01,7.000000000000000000e+00
-8.435479999999999645e-01,1.000000000000000000e+00,-1.216219999999999940e-01,-2.941179999999999906e-01,-8.230089999999999906e-01,-8.048520000000000119e-01,-8.338940000000000241e-01,-8.420009999999999994e-01,9.000000000000000000e+00
-2.655710000000000015e-01,0.000000000000000000e+00,6.081079999999999819e-01,5.630249999999999977e-01,-7.345129999999999715e-01,-5.489639999999999624e-03,-3.032949999999999813e-01,-8.492429999999999424e-02,1.300000000000000000e+01
-4.260090000000000265e-01,0.000000000000000000e+00,3.648649999999999949e-01,3.277309999999999945e-01,-7.345129999999999715e-01,-3.497430000000000261e-01,-4.727640000000000176e-01,-4.430549999999999766e-01,9.000000000000000000e+00
-3.094169999999999976e-01,-1.000000000000000000e+00,5.675679999999999614e-01,5.630249999999999977e-01,-6.991150000000000420e-01,-1.907210000000000016e-01,-2.884999999999999787e-01,-4.140880000000000116e-01,9.000000000000000000e+00
-5.545590000000000241e-01,-1.000000000000000000e+00,3.513510000000000244e-01,2.941179999999999906e-01,-7.433629999999999960e-01,-3.851600000000000024e-01,-4.707459999999999978e-01,-4.233049999999999868e-01,8.000000000000000000e+00
-5.944199999999999484e-01,1.000000000000000000e+00,1.891889999999999961e-01,2.268910000000000093e-01,-7.610620000000000163e-01,-4.977860000000000062e-01,-5.480829999999999869e-01,-6.221200000000000063e-01,1.300000000000000000e+01
6.327850000000000141e-02,-1.000000000000000000e+00,6.891890000000000516e-01,6.638659999999999561e-01,-6.548669999999999769e-01,1.492829999999999990e-01,-9.347679999999999878e-02,-8.755759999999999932e-02,1.300000000000000000e+01
-8.535129999999999661e-01,1.000000000000000000e+00,-1.756759999999999988e-01,-2.268910000000000093e-01,-8.318579999999999863e-01,-8.292899999999999716e-01,-8.809679999999999733e-01,-8.262009999999999632e-01,7.000000000000000000e+00
