1.217859999999999950e-02,-2.856839999999999935e-01,-3.646269999999999789e-01,-2.398589999999999889e-01,-4.539389999999999814e-01,6.721810000000000285e-01,-4.036910000000000220e-01
7.992150000000000087e-01,-5.866460000000000008e-01,-5.737740000000000062e-01,-5.117530000000000134e-01,-7.946649999999999547e-01,-2.662649999999999739e-01,-1.996870000000000034e-01
1.256089999999999984e-01,-1.667329999999999923e-01,-2.119290000000000063e-01,-9.427850000000000119e-02,-3.234899999999999998e-01,1.434400000000000119e-01,-3.417580000000000062e-01
-1.010879999999999938e-02,2.296610000000000040e-01,1.958439999999999903e-01,2.453160000000000063e-01,1.160980000000000067e-01,6.910479999999999956e-01,-7.294089999999999741e-01
-3.538620000000000099e-01,-9.766339999999999744e-02,-1.643060000000000076e-01,-4.362180000000000224e-02,-2.673030000000000128e-01,5.219679999999999875e-01,-5.992650000000000476e-01
1.636869999999999992e-01,-1.377860000000000022e-02,-1.730809999999999987e-02,2.614549999999999860e-02,-1.367669999999999997e-01,-1.199159999999999948e-01,-5.829469999999999930e-01
3.198989999999999889e-01,4.905059999999999976e-02,6.175400000000000333e-02,1.011340000000000017e-01,-6.665540000000000354e-02,3.486989999999999812e-01,-6.448810000000000375e-01
2.374729999999999897e-01,-2.282069999999999932e-01,-2.248209999999999931e-01,-1.514349999999999863e-01,-4.055170000000000163e-01,1.360139999999999960e-01,-3.551050000000000040e-01
7.208979999999999555e-02,-1.883100000000000052e-01,-2.961880000000000068e-01,-1.306690000000000074e-01,-3.883769999999999722e-01,4.271960000000000202e-01,-6.569270000000000387e-01
7.608750000000000235e-02,3.405930000000000069e-02,1.221180000000000095e-03,6.585850000000000037e-02,-1.153040000000000037e-01,1.457640000000000047e-01,-6.143450000000000299e-01
7.908530000000000282e-01,-3.757220000000000004e-01,-3.690390000000000059e-01,-3.107349999999999834e-01,-5.111499999999999932e-01,-2.999319999999999764e-01,-2.869010000000000171e-01
-2.107189999999999896e-01,-5.292789999999999995e-02,-1.553279999999999939e-01,1.150130000000000076e-02,-2.226450000000000096e-01,3.735149999999999859e-01,-8.920500000000000096e-01
-4.948040000000000077e-02,-1.630679999999999907e-01,-1.588569999999999982e-01,-9.333829999999999905e-02,-2.975439999999999752e-01,-4.654370000000000035e-02,-4.674960000000000226e-01
-4.653909999999999991e-01,1.443269999999999970e-02,-5.475069999999999937e-02,4.651720000000000160e-02,-1.362119999999999997e-01,4.377920000000000145e-01,-1.030389999999999917e+00
