1.000000000000000000e+00,-5.999999999999999778e-01,-8.811369999999999481e-01,-7.608700000000000463e-01,-7.975619999999999932e-01,1.428570000000000118e-01,1.000000000000000000e+00,3.100000000000000000e+01
-1.000000000000000000e+00,1.000000000000000000e+00,2.093019999999999881e-01,1.086960000000000010e-02,-9.724979999999999736e-02,-6.190480000000000427e-01,3.333329999999999904e-01,1.810000000000000142e+01
-1.000000000000000000e+00,1.000000000000000000e+00,2.248060000000000058e-01,7.608700000000000185e-02,2.750210000000000155e-02,-3.809520000000000128e-01,3.333329999999999904e-01,1.919999999999999929e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-4.573639999999999928e-01,-2.500000000000000000e-01,-3.836120000000000085e-01,-4.166670000000000096e-01,5.000000000000000000e-01,2.680000000000000071e+01
-1.000000000000000000e+00,1.000000000000000000e+00,2.919900000000000273e-01,1.304349999999999954e-01,3.373969999999999747e-02,-6.428570000000000118e-01,-1.000000000000000000e+00,1.800000000000000000e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-1.886299999999999921e-01,-4.673910000000000009e-01,2.316419999999999868e-01,3.095240000000000213e-01,-1.666670000000000096e-01,1.800000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-7.622740000000000071e-01,-5.108700000000000463e-01,-4.505250000000000088e-01,-2.857140000000000235e-01,-5.000000000000000000e-01,2.000000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-7.209299999999999597e-01,-5.652169999999999694e-01,-6.557979999999999920e-01,-2.857140000000000235e-01,-8.333329999999999904e-01,2.300000000000000000e+01
-1.000000000000000000e+00,1.000000000000000000e+00,2.919900000000000273e-01,1.304349999999999954e-01,2.271050000000000013e-01,-4.642859999999999765e-01,-5.000000000000000000e-01,1.500000000000000000e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-5.943149999999999822e-02,-4.130429999999999935e-01,-5.358659999999999812e-02,-1.666670000000000096e-01,-8.333329999999999904e-01,1.900000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-5.452200000000000379e-01,-5.000000000000000000e-01,-4.488230000000000275e-01,-2.261900000000000022e-01,1.000000000000000000e+00,2.600000000000000000e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-1.524550000000000072e-01,-5.217389999999999528e-01,-9.384750000000000036e-02,7.142859999999999487e-02,-1.666670000000000096e-01,1.900000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-6.279069999999999929e-01,-5.326089999999999991e-01,-3.524240000000000150e-01,-7.142859999999999487e-02,1.666670000000000096e-01,2.550000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-8.501290000000000235e-01,-9.130430000000000490e-01,-6.365180000000000282e-01,8.452380000000000448e-01,-6.666670000000000096e-01,2.300000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-7.984499999999999931e-01,-5.652169999999999694e-01,-5.174370000000000358e-01,-1.071430000000000021e-01,0.000000000000000000e+00,2.800000000000000000e+01
-1.000000000000000000e+00,1.000000000000000000e+00,2.919900000000000273e-01,7.608700000000000185e-02,4.329459999999999975e-01,-3.214290000000000203e-01,1.666670000000000096e-01,1.550000000000000000e+01
-1.000000000000000000e+00,1.000000000000000000e+00,7.157620000000000093e-01,3.478260000000000240e-01,7.323499999999999455e-01,-5.833329999999999904e-01,-1.666670000000000096e-01,1.600000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-8.501290000000000235e-01,-1.000000000000000000e+00,-8.741139999999999466e-01,4.880950000000000011e-01,-1.000000000000000000e+00,2.600000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-9.431519999999999904e-01,-8.695650000000000324e-01,-8.797850000000000392e-01,2.619049999999999989e-01,1.666670000000000096e-01,3.600000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-6.537469999999999670e-01,-5.869569999999999510e-01,-6.132689999999999531e-01,-5.714289999999999647e-01,1.000000000000000000e+00,3.200000000000000000e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-1.576230000000000131e-01,-2.500000000000000000e-01,-7.456759999999999777e-02,-1.190480000000000010e-01,5.000000000000000000e-01,2.150000000000000000e+01
1.000000000000000000e+00,-5.999999999999999778e-01,-6.072349999999999692e-01,-4.565219999999999834e-01,-4.034590000000000121e-01,-2.976190000000000224e-01,1.000000000000000000e+00,3.200000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-8.087860000000000049e-01,-7.391299999999999537e-01,-6.671390000000000375e-01,-3.809520000000000128e-01,5.000000000000000000e-01,3.420000000000000284e+01
-1.000000000000000000e+00,1.000000000000000000e+00,-7.751939999999999699e-03,-3.043480000000000074e-01,-6.521120000000000042e-03,-1.071430000000000021e-01,3.333329999999999904e-01,1.989999999999999858e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-6.227390000000000425e-01,-6.304349999999999676e-01,-8.307340000000000557e-02,4.761900000000000022e-01,8.333329999999999904e-01,2.810000000000000142e+01
0.000000000000000000e+00,-2.000000000000000111e-01,-7.260980000000000212e-01,-7.717389999999999528e-01,-2.418490000000000084e-01,4.166670000000000096e-01,6.666670000000000096e-01,3.639999999999999858e+01
-1.000000000000000000e+00,2.000000000000000111e-01,-5.503879999999999884e-01,-3.369570000000000065e-01,-5.129000000000000226e-01,-2.857140000000000235e-01,-5.000000000000000000e-01,2.100000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-7.209299999999999597e-01,-5.652169999999999694e-01,-6.523959999999999759e-01,1.190480000000000010e-02,-6.666670000000000096e-01,2.100000000000000000e+01
-1.000000000000000000e+00,-5.999999999999999778e-01,-7.209299999999999597e-01,-5.760870000000000157e-01,-6.047630000000000505e-01,2.500000000000000000e-01,-5.000000000000000000e-01,1.900000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-8.501290000000000235e-01,-8.478259999999999685e-01,-8.746810000000000418e-01,3.095240000000000213e-01,-8.333329999999999904e-01,2.700000000000000000e+01
0.000000000000000000e+00,-5.999999999999999778e-01,-7.260980000000000212e-01,-3.043480000000000074e-01,-4.403179999999999872e-01,-4.285709999999999797e-01,1.666670000000000096e-01,2.150000000000000000e+01
