-5.585449999999999582e-01,0.000000000000000000e+00,3.378380000000000272e-01,2.268910000000000093e-01,-7.168139999999999512e-01,-3.727639999999999842e-01,-4.209820000000000229e-01,-4.970379999999999798e-01,8.000000000000000000e+00
-5.445940000000000225e-01,0.000000000000000000e+00,1.486490000000000034e-01,1.596640000000000004e-01,-7.433629999999999960e-01,-5.551620000000000443e-01,-6.866170000000000329e-01,-6.155370000000000008e-01,1.200000000000000000e+01
-7.638270000000000337e-01,1.000000000000000000e+00,1.351349999999999947e-02,-7.563029999999999753e-02,-8.141589999999999661e-01,-6.840800000000000214e-01,-7.215869999999999784e-01,-7.669519999999999671e-01,9.000000000000000000e+00
-4.250120000000000009e-01,0.000000000000000000e+00,4.189189999999999858e-01,3.949579999999999758e-01,-6.460179999999999811e-01,-2.711169999999999969e-01,-4.741090000000000027e-01,-4.654380000000000184e-01,1.500000000000000000e+01
-9.133029999999999760e-01,1.000000000000000000e+00,-4.189189999999999858e-01,-4.285709999999999797e-01,-8.672569999999999446e-01,-8.937490000000000157e-01,-9.058509999999999618e-01,-8.459510000000000085e-01,9.000000000000000000e+00
-8.146489999999999565e-01,1.000000000000000000e+00,-5.405410000000000076e-02,-9.243700000000000527e-02,-8.230089999999999906e-01,-7.194970000000000532e-01,-8.419640000000000457e-01,-8.314679999999999849e-01,6.000000000000000000e+00
-6.372700000000000031e-01,-1.000000000000000000e+00,2.297299999999999898e-01,1.932770000000000044e-01,-7.522119999999999918e-01,-5.190369999999999706e-01,-5.850710000000000077e-01,-6.287030000000000118e-01,6.000000000000000000e+00
-9.750870000000000370e-01,1.000000000000000000e+00,-6.486490000000000311e-01,-6.638659999999999561e-01,-9.203540000000000054e-01,-9.663540000000000463e-01,-9.697379999999999889e-01,-9.723500000000000476e-01,3.000000000000000000e+00
-4.309919999999999862e-01,-1.000000000000000000e+00,3.648649999999999949e-01,3.109239999999999782e-01,-7.345129999999999715e-01,-3.267220000000000124e-01,-4.209820000000000229e-01,-4.891380000000000172e-01,1.100000000000000000e+01
-6.641749999999999599e-01,1.000000000000000000e+00,1.486490000000000034e-01,7.563029999999999753e-02,-7.876109999999999500e-01,-6.174960000000000448e-01,-7.121720000000000272e-01,-6.958530000000000548e-01,9.000000000000000000e+00
-8.335820000000000451e-01,1.000000000000000000e+00,-2.297299999999999898e-01,-2.605040000000000133e-01,-8.053099999999999703e-01,-8.360189999999999566e-01,-8.735709999999999864e-01,-8.630679999999999463e-01,1.000000000000000000e+01
