5.688239999999999963e-01,-9.382110000000000172e-01,-7.356519999999999726e-01,-5.857560000000000544e-01,-8.719879999999999853e-01,-9.023670000000000302e-01,-4.642149999999999888e-01,-8.593020000000000103e-01,-6.914700000000000291e-01,-9.782560000000000144e-01,-9.987239999999999451e-01,-4.881389999999999896e-01,7.100000000000000000e+01
6.255399999999999849e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.542960000000000331e-01,-9.777860000000000440e-01,-9.893560000000000132e-01,-9.602389999999999537e-01,-9.798519999999999452e-01,-6.463539999999999841e-01,-6.942249999999999810e-01,-9.984410000000000229e-01,-3.286000000000000032e-01,9.400000000000000000e+01
3.605619999999999936e-01,-9.414630000000000498e-01,-9.686960000000000015e-01,-3.741929999999999978e-01,-9.405120000000000147e-01,-9.658649999999999736e-01,7.355860000000000176e-02,-3.015450000000000075e-01,-6.903409999999999824e-01,-4.319029999999999814e-01,-9.963149999999999507e-01,-9.814570000000000238e-01,5.900000000000000000e+01
-2.711190000000000128e-02,-9.989160000000000261e-01,-1.000000000000000000e+00,-9.365310000000000024e-01,-9.845629999999999660e-01,-9.831159999999999899e-01,-9.801189999999999625e-01,-9.932839999999999447e-01,-9.966310000000000446e-01,-9.719010000000000149e-01,-9.996460000000000345e-01,-9.458739999999999926e-01,9.600000000000000000e+01
-3.200669999999999904e-02,-9.978320000000000523e-01,-1.000000000000000000e+00,-7.417639999999999789e-01,-9.536900000000000377e-01,-9.673329999999999984e-01,-8.807160000000000544e-01,-9.395569999999999755e-01,-9.841940000000000133e-01,-9.808480000000000532e-01,-9.994330000000000158e-01,-9.585700000000000331e-01,9.200000000000000000e+01
-2.902570000000000150e-03,-9.989160000000000261e-01,-1.000000000000000000e+00,-7.546829999999999927e-01,-9.393829999999999680e-01,-9.555879999999999930e-01,-9.204769999999999897e-01,-9.328410000000000313e-01,-9.469570000000000487e-01,-9.678860000000000241e-01,-9.991499999999999826e-01,-9.707649999999999890e-01,9.300000000000000000e+01
-9.110129999999999617e-02,-9.967479999999999674e-01,-9.930430000000000090e-01,-8.238050000000000095e-01,-9.706329999999999680e-01,-9.864199999999999635e-01,-9.801189999999999625e-01,-9.932839999999999447e-01,-9.460560000000000080e-01,-9.683260000000000201e-01,-1.000000000000000000e+00,-9.154689999999999772e-01,9.600000000000000000e+01
-9.996280000000000443e-02,-9.989160000000000261e-01,-1.000000000000000000e+00,-8.695089999999999764e-01,-9.759039999999999937e-01,-9.889890000000000070e-01,-9.403580000000000272e-01,-9.664199999999999458e-01,-9.873840000000000394e-01,-9.797860000000000458e-01,-9.982280000000000042e-01,-5.324090000000000211e-01,9.500000000000000000e+01
-1.136920000000000014e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.630489999999999551e-01,-9.713859999999999717e-01,-9.798130000000000450e-01,-9.602389999999999537e-01,-9.395569999999999755e-01,-9.860320000000000196e-01,-9.868419999999999970e-01,-9.996460000000000345e-01,-9.759440000000000337e-01,9.600000000000000000e+01
1.609760000000000010e-03,-9.934960000000000457e-01,-9.860870000000000468e-01,-5.713819999999999455e-01,-9.085090000000000110e-01,-9.614610000000000101e-01,-8.409539999999999793e-01,-8.925450000000000328e-01,-8.951900000000000412e-01,-9.732140000000000235e-01,-1.000000000000000000e+00,-9.557299999999999685e-01,8.600000000000000000e+01
