3.77,3.26,0.829,1.676,0,1,1.453
3.115,2.189,0.58,0.863,0,0,1.348
3.531,2.125,0.638,0.831,0,0,1.348
3.51,3.027,0.331,1.472,1,0,1.807
5.39,2.094,0.827,0.86,0,0,1.886
1.819,3.222,0.331,2.177,0,0,0.706
3.947,3.179,0.0,1.063,0,0,2.942
3.513,3.0,0.0,0.938,1,0,2.851
4.402,2.62,0.499,0.99,0,0,2.942
3.021,2.834,0.134,0.95,0,0,1.591
3.21,2.405,0.134,0.843,0,0,1.769
2.371,2.728,0.223,0.953,0,0,1.591
3.919,2.512,0.223,0.929,1,0,1.769
3.03,2.834,0.134,1.237,0,0,1.859
2.736,2.819,0.331,1.271,0,1,0.981
2.157,2.126,0.251,1.114,0,0,0.143
2.413,2.834,0.134,1.322,0,0,1.199
0.898,3.014,0.56,1.781,0,0,-0.115
0.45,3.024,0.452,2.698,0,0,1.107
3.733,3.036,0.405,1.205,1,0,1.807
2.976,2.707,0.972,1.889,0,3,-1.169
6.535,2.978,1.246,1.103,0,1,3.988
5.643,3.111,0.732,0.923,0,0,4.068
4.629,3.315,0.223,0.96,0,0,3.395
4.838,2.71,0.93,0.724,0,0,2.526
4.081,3.326,0.647,0.986,0,1,3.112
3.436,3.332,0.134,1.294,0,0,2.51
3.45,3.896,0.134,1.984,0,0,2.591
1.102,3.155,0.638,2.128,0,0,-0.937
4.257,2.479,0.887,0.954,0,0,1.748
5.386,1.075,1.161,0.865,0,1,0.024
3.393,3.645,0.223,1.155,0,0,2.837
1.308,3.079,0.429,2.135,0,0,-0.521
3.554,3.332,0.134,1.519,0,0,2.242
2.269,2.726,0.496,1.179,0,1,1.06
4.165,3.532,0.134,1.11,0,0,2.813
5.896,4.216,0.223,1.248,0,0,5.089
4.829,3.605,0.0,1.15,0,0,3.562
4.59,2.918,0.223,0.944,3,0,2.066
2.092,3.833,0.405,1.522,0,1,3.492
3.665,3.669,0.223,1.599,0,0,2.274
3.56,2.824,0.223,1.0,1,0,2.102
4.805,2.233,0.64,0.92,1,0,2.37
3.174,3.103,0.134,1.344,0,0,1.533
7.899,4.413,0.56,1.17,1,2,3.906
2.67,3.641,0.331,1.933,0,1,1.565
4.016,3.073,0.693,1.851,0,2,0.787
3.857,3.012,0.223,1.023,0,0,2.193
5.522,3.818,0.693,1.627,2,2,2.217
4.851,4.171,0.693,1.678,0,2,2.849
3.84,3.734,0.223,1.45,2,1,2.642
4.586,3.734,0.223,1.374,2,2,2.642
5.284,2.126,0.977,0.771,0,0,3.795
3.559,2.216,0.679,0.764,0,0,2.296
4.091,3.179,0.0,1.063,0,0,2.942
4.33,2.62,0.499,0.99,0,0,3.21
3.755,2.728,0.223,0.953,0,0,1.859
4.552,2.126,0.83,0.899,0,0,3.478
3.62,2.216,0.582,0.839,0,0,2.127
4.459,2.086,0.64,0.838,0,0,2.127
2.827,2.834,0.134,0.95,0,0,1.859
6.38,2.126,0.405,0.917,4,2,0.411
4.786,3.08,0.405,1.609,1,1,1.619
3.861,1.636,0.64,1.695,0,0,0.408
3.262,2.219,0.604,1.537,0,0,2.026
6.297,1.594,0.223,1.333,2,0,0.094
3.546,1.818,0.499,1.468,1,0,1.672
2.92,1.5,0.83,1.891,0,0,1.817
3.203,1.512,0.64,1.844,0,0,0.347
2.283,2.56,0.134,1.758,0,0,0.347
1.559,1.818,0.134,1.445,0,0,0.202
3.47,1.359,0.134,1.13,1,0,0.094
4.748,0.667,0.582,1.361,0,0,0.202
2.576,2.333,0.251,1.946,0,0,-1.053
5.259,2.026,0.223,1.429,1,0,0.202
4.564,1.594,0.223,1.068,0,0,0.202
4.37,0.965,0.64,1.695,1,0,0.202
0.053,1.951,0.405,1.878,0,0,-1.053
2.381,1.0,0.405,1.5,2,0,-1.306
2.891,1.512,0.331,1.627,1,0,-0.386
1.088,3.219,0.405,1.605,0,0,0.706
3.721,3.74,0.134,1.581,0,0,2.274
3.701,3.669,0.486,1.374,0,0,3.291
6.083,3.57,1.374,2.259,0,0,2.05
4.628,5.926,0.134,1.671,0,0,6.203
3.7,3.802,0.405,1.527,1,0,1.869
1.842,2.802,0.223,1.6,0,1,1.064
3.396,2.242,1.096,1.907,0,1,-1.96
2.99,1.94,0.749,1.066,0,0,1.492
3.573,2.126,0.405,1.69,1,1,0.479
2.271,3.08,0.223,1.583,0,1,1.442
2.085,3.277,0.223,1.869,0,0,1.587
3.822,3.179,0.0,1.063,0,0,2.942
3.29,2.728,0.223,0.953,0,0,1.859
3.84,2.62,0.499,0.99,0,0,3.21
3.979,2.216,0.582,0.839,0,0,2.127
3.47,2.834,0.134,0.95,0,0,1.859
3.314,2.359,0.405,0.814,0,0,0.893
4.031,2.565,0.693,1.987,0,2,0.057
4.74,2.085,1.079,0.895,0,0,4.063
4.194,2.26,0.604,0.836,0,0,3.045
3.447,2.91,0.0,1.0,0,0,2.608
2.364,2.512,0.134,1.293,0,0,0.846
3.645,2.26,0.499,0.907,0,0,2.876
2.07,3.08,0.223,1.385,0,0,1.195
2.27,2.866,0.223,1.333,0,1,1.05
3.513,2.386,0.223,0.857,0,0,1.506
2.811,2.512,0.134,1.293,0,0,0.846
2.832,3.509,0.854,1.478,0,0,2.248
1.639,2.98,0.251,2.261,0,0,-0.063
2.016,2.512,0.134,1.293,0,0,0.846
1.651,2.98,0.251,1.959,0,0,-0.063
4.097,3.462,0.405,1.717,0,1,2.06
3.123,2.755,0.405,1.559,0,1,0.996
3.231,2.755,0.405,1.844,0,1,0.996
5.052,2.024,0.977,1.328,0,0,2.604
3.572,2.609,0.604,1.529,0,0,2.419
2.436,2.878,0.134,1.684,0,0,0.8
2.567,1.961,0.134,1.215,1,0,0.548
1.795,2.665,0.251,1.762,0,0,-0.534
5.072,1.251,0.251,1.126,0,0,-0.786
2.156,2.377,0.331,2.111,0,0,-0.534
1.037,2.366,0.405,2.606,0,0,-0.128
1.932,2.878,0.134,2.102,0,0,0.8
2.505,1.961,0.134,1.27,0,0,0.156
1.524,2.462,0.223,1.669,0,0,0.408
3.048,1.778,0.223,1.203,0,0,0.156
5.115,3.609,0.811,1.189,0,0,3.291
2.856,3.316,0.223,1.571,0,1,1.795
4.366,2.0,0.693,1.128,2,2,-0.45
4.976,4.171,0.693,1.678,0,2,2.849
2.94,3.316,0.223,1.571,0,1,1.795
4.538,3.441,0.0,1.667,0,0,3.516
3.391,2.429,0.83,1.696,0,0,2.604
2.692,3.143,0.134,1.641,0,0,1.209
3.825,2.802,0.223,1.6,1,0,1.064
3.206,2.126,0.405,1.127,0,0,-0.226
1.78,2.709,0.331,2.072,0,0,-0.081
0.533,2.701,0.405,2.003,0,0,-0.081
3.299,3.252,0.0,1.417,0,0,3.124
2.914,2.111,0.134,1.253,0,0,0.468
1.18,2.085,0.56,2.451,0,0,-0.544
3.168,3.361,0.223,1.437,1,2,2.021
3.446,3.52,0.223,1.562,0,1,2.129
3.496,3.014,0.56,1.987,0,1,0.538
4.68,3.181,0.604,1.52,0,0,3.126
3.252,3.369,0.134,1.614,0,0,1.587
2.98,3.277,0.223,1.633,0,0,1.587
3.936,2.507,0.405,1.5,2,0,0.076
5.47,3.277,0.486,1.416,0,0,2.604
1.842,2.67,0.496,2.047,0,0,-0.917
0.15,2.704,0.56,1.965,0,0,-0.917
3.736,3.277,0.486,1.343,0,0,2.604
3.719,3.566,0.134,1.595,0,0,1.94
1.749,2.594,0.251,1.287,0,0,0.454
3.507,3.485,0.223,1.614,0,0,1.94
3.979,3.316,0.223,1.571,1,0,1.795
5.363,3.596,0.604,1.515,0,0,4.673
4.396,3.74,0.134,1.581,0,0,3.186
3.984,3.669,0.223,1.599,0,0,3.186
1.02,3.199,0.56,2.033,0,0,-0.129
2.973,2.57,1.028,2.137,0,0,1.466
3.182,3.641,0.405,1.531,0,1,3.289
5.055,4.005,0.223,1.545,0,1,3.953
4.822,3.896,0.134,1.571,0,0,3.503
0.33,3.201,0.693,2.004,0,0,-0.937
4.819,3.98,0.223,1.578,0,0,3.806
5.219,4.114,0.223,1.571,0,0,4.098
5.268,4.237,0.223,1.565,0,0,4.379
3.139,4.63,0.405,1.458,2,1,5.579
2.858,2.456,0.331,1.259,0,1,0.496
4.191,2.536,0.764,1.165,0,1,2.619
4.416,3.461,0.223,1.281,0,0,2.813
3.537,2.641,0.496,1.077,0,1,1.697
4.38,3.38,0.638,1.506,0,1,1.57
